x,s1,s2,s3,s4,s5
0.8896349652057136,-0.999988878775993,-0.7792791927164721,-0.80444122086053,0.02516202814405799,0.012980080494665648
0.889757050421194,-0.9999887767329638,-0.7795232646648212,-0.8050508715212228,0.02552760685640154,0.012990452868043262
0.8898791356366744,-0.9999886745209214,-0.7797673363712035,-0.8056453489151945,0.025878012543990914,0.012993277329645048
0.8900012208521548,-0.9999885721394385,-0.7800114078352016,-0.8062244028464237,0.026212995011222096,0.01298855696663225
0.8901233060676352,-0.9999884695881166,-0.7802554790564239,-0.8067877921397515,0.026532313083327597,0.012976299241312671
0.8902453912831156,-0.999988366866469,-0.7804995500344007,-0.8073352848088047,0.02683573477440393,0.01295651598407697
0.890367476498596,-0.9999882639741147,-0.7807436207687496,-0.8078666582186252,0.027123037449875653,0.012929223383806933
0.8904895617140764,-0.9999881609105985,-0.780987691259022,-0.8083816992428923,0.02739400798387026,0.012894441975762918
0.8906116469295569,-0.9999880576754799,-0.7812317615047963,-0.8088802044156458,0.027648442910849447,0.012852196626959021
0.8907337321450373,-0.999987954268307,-0.7814758315056552,-0.8093619800773852,0.027886148571729996,0.01280251651903601
